id_alma,nombre,pecado_capital,nivel_corrupcion,fecha_condena,dimension_origen,estado
5914,Heather Harding,Envidia,72,1974-01-31,Abismo,en proceso de tortura
5915,Patricia Reeves,Gula,99,2020-10-02,Sector 7G,en proceso de tortura
5916,Kristin Miller,Soberbia,41,1973-12-18,Limbo,redimida
5917,Julia Arnold,Avaricia,91,1863-06-28,Pandemonium,en proceso de tortura
5918,Loretta Gonzales,Envidia,75,2020-02-03,Tierra,en proceso de tortura
5919,Nicole Spencer,Ira,19,1888-07-13,Pandemonium,activa
5920,Seth Mitchell,Pereza,31,1902-03-26,Abismo,en proceso de tortura
5921,Brandon Keller,Lujuria,67,1835-12-25,Inframundo,activa
5922,Kevin Wood,Avaricia,10,2021-03-09,Abismo,en proceso de tortura
5923,Jennifer Fletcher,Soberbia,58,1861-09-17,Pandemonium,activa
5924,Virginia Freeman,Envidia,61,2012-12-30,Pandemonium,activa
5925,Adam Chapman,Envidia,48,1900-01-14,Tierra,en proceso de tortura
5926,Christian Lopez,Soberbia,77,2003-12-28,Pandemonium,activa
5927,Whitney Martin,Soberbia,6,1876-02-19,Limbo,en proceso de tortura
5928,Mark Collins,Avaricia,28,1897-01-11,Inframundo,redimida
5929,Julie Alvarado,Pereza,81,1964-03-25,Tierra,redimida
5930,Laura Briggs,Envidia,15,1915-05-22,Abismo,en proceso de tortura
5931,Kristi Rose,Pereza,50,1919-11-12,Pandemonium,activa
5932,Diana Williams,Pereza,18,1965-07-09,Pandemonium,redimida
5933,Michele Sullivan,Avaricia,17,1836-08-03,Pandemonium,en proceso de tortura
5934,Michael Powers,Envidia,24,1986-02-14,Inframundo,redimida
5935,John Knight,Ira,19,1868-06-01,Inframundo,activa
5936,Wesley Newman,Soberbia,73,1975-08-27,Limbo,activa
5937,Mark Williams,Pereza,3,1832-05-01,Abismo,en proceso de tortura
5938,Shannon Fuentes,Soberbia,81,1925-10-17,Abismo,activa
5939,Chelsea Rush,Ira,96,1838-09-24,Sector 7G,en proceso de tortura
5940,Catherine Jones,Gula,36,1840-01-28,Pandemonium,redimida
5941,Eric Hunt,Lujuria,52,2003-07-14,Limbo,redimida
5942,David Blankenship,Pereza,73,1957-08-23,Abismo,redimida
5943,Angela Gray,Envidia,37,1989-08-25,Tierra,activa
5944,Dr. Mary Arellano,Envidia,22,1993-04-07,Inframundo,en proceso de tortura
5945,Shelby Gordon,Gula,20,1969-10-27,Tierra,en proceso de tortura
5946,Robert Williams,Avaricia,51,1836-11-03,Inframundo,activa
5947,Suzanne Johnson,Soberbia,51,1864-02-21,Sector 7G,activa
5948,Parker Stone,Avaricia,81,1895-03-22,Sector 7G,redimida
5949,Brenda Perry,Gula,45,1874-04-07,Sector 7G,en proceso de tortura
5950,Meghan Pena,Pereza,10,1976-02-28,Tierra,redimida
5951,Brian Beck,Envidia,5,1982-11-07,Sector 7G,activa
5952,Adam Villa,Lujuria,93,1938-01-18,Tierra,en proceso de tortura
5953,William Barnes,Ira,42,2003-12-28,Abismo,activa
5954,Andrea Ellis,Lujuria,30,1849-12-01,Inframundo,redimida
5955,Jeffrey Moreno,Avaricia,79,1842-07-28,Abismo,activa
5956,Brian Wyatt,Gula,76,1842-07-21,Inframundo,activa
5957,Thomas Prince,Envidia,3,1985-03-01,Sector 7G,redimida
5958,Ryan Lewis,Lujuria,72,1918-06-24,Tierra,en proceso de tortura
5959,Justin Wolfe,Avaricia,9,1860-06-03,Sector 7G,redimida
5960,Elizabeth Miller,Ira,96,1986-11-29,Abismo,redimida
5961,Jean Robinson,Soberbia,50,1886-07-31,Pandemonium,redimida
5962,Stephanie Davis,Ira,16,1919-04-01,Pandemonium,en proceso de tortura
5963,Guy Mason,Ira,2,1988-07-19,Sector 7G,activa
5964,Dylan Powers,Avaricia,3,2024-03-27,Pandemonium,en proceso de tortura
5965,Marcia Thomas,Ira,26,1874-06-08,Abismo,activa
5966,William Williams,Envidia,60,1926-11-02,Pandemonium,redimida
5967,Alexandra Gallegos,Ira,57,2008-09-28,Abismo,activa
5968,Makayla Clark,Soberbia,0,1995-01-14,Tierra,en proceso de tortura
5969,James Moore,Lujuria,19,1839-02-20,Tierra,en proceso de tortura
5970,Alexis Thomas,Ira,64,1929-06-10,Abismo,en proceso de tortura
5971,Jane Gallegos,Avaricia,46,1903-03-15,Sector 7G,en proceso de tortura
5972,Kevin Lam,Avaricia,18,1922-06-16,Inframundo,redimida
5973,Abigail Frost,Envidia,63,1873-06-19,Inframundo,redimida
5974,Michael Williams,Pereza,50,1870-12-28,Abismo,activa
5975,Monica Adams,Avaricia,88,2023-12-14,Inframundo,redimida
5976,Daniel Carter,Pereza,17,1983-11-18,Pandemonium,en proceso de tortura
5977,Katie Pitts,Pereza,36,1951-06-21,Sector 7G,activa
5978,Tammy Huynh,Ira,8,1851-03-29,Tierra,activa
5979,Dr. Michelle Gordon,Soberbia,18,1948-06-14,Pandemonium,en proceso de tortura
5980,Shannon Hurley,Ira,56,1903-01-15,Tierra,en proceso de tortura
5981,Kendra Chan,Gula,59,1886-02-15,Pandemonium,activa
5982,Ellen Harris,Gula,10,1890-01-21,Inframundo,redimida
5983,Richard Smith,Pereza,35,1916-09-14,Abismo,activa
5984,Kelly York,Lujuria,62,1937-06-13,Limbo,activa
5985,Melissa Brown,Pereza,8,1834-06-23,Abismo,redimida
5986,David Avery,Avaricia,53,1863-04-09,Tierra,activa
5987,Antonio Arroyo DDS,Lujuria,89,2021-05-30,Abismo,activa
5988,Brian Cruz,Soberbia,55,2023-02-28,Inframundo,activa
5989,Amy Turner,Pereza,76,1906-10-12,Limbo,activa
5990,Heather Orr,Soberbia,61,1886-12-31,Abismo,en proceso de tortura
5991,Mark Smith,Envidia,96,1913-09-17,Pandemonium,redimida
5992,Jody Bauer,Envidia,31,2002-09-03,Sector 7G,en proceso de tortura
5993,Martin Brooks,Envidia,34,1985-08-23,Sector 7G,en proceso de tortura
5994,Mr. Matthew Robinson,Pereza,95,1988-10-30,Pandemonium,redimida
5995,Jerry Grant,Pereza,99,1969-08-12,Limbo,activa
5996,Victoria Sanford,Lujuria,12,1961-01-18,Sector 7G,activa
5997,Richard Lucas,Gula,99,1910-04-04,Abismo,redimida
5998,Angela Cook,Lujuria,32,2023-02-28,Pandemonium,redimida
5999,Grant Tapia,Avaricia,94,1858-04-17,Pandemonium,activa
6000,Daniel Bailey,Pereza,11,1856-05-29,Pandemonium,redimida
6001,Yolanda Reeves,Envidia,14,1888-03-31,Sector 7G,en proceso de tortura
6002,Albert Walker,Avaricia,62,1950-02-23,Abismo,en proceso de tortura
6003,Austin Delacruz,Envidia,2,2000-08-07,Limbo,redimida
6004,Margaret Wilson,Soberbia,39,1962-06-03,Sector 7G,en proceso de tortura
6005,Justin Crane,Avaricia,69,1949-11-26,Inframundo,en proceso de tortura
6006,Peter Jackson,Lujuria,5,1966-09-06,Abismo,redimida
6007,John Arias,Lujuria,61,1881-10-15,Tierra,activa
6008,Calvin Hughes,Ira,17,1995-01-22,Limbo,activa
6009,Megan Vance DVM,Soberbia,28,1907-07-19,Pandemonium,en proceso de tortura
6010,Curtis Clayton,Gula,77,1967-09-15,Pandemonium,en proceso de tortura
6011,Matthew Morales,Avaricia,100,1859-01-19,Tierra,activa
6012,Anna Nelson,Ira,88,1940-05-30,Tierra,activa
6013,Thomas Bell,Lujuria,58,1920-01-31,Abismo,en proceso de tortura
6014,Richard Brown,Ira,37,1912-12-26,Sector 7G,en proceso de tortura
6015,Shannon Taylor,Envidia,83,1988-11-16,Abismo,en proceso de tortura
6016,Tyrone Hart,Ira,4,1870-09-18,Inframundo,redimida
6017,David Cox,Envidia,43,1913-03-06,Tierra,en proceso de tortura
6018,Brenda White,Lujuria,79,1979-03-02,Pandemonium,redimida
6019,Jared Tucker,Soberbia,78,1848-12-27,Limbo,redimida
6020,Colleen Thompson,Envidia,68,1854-01-15,Limbo,en proceso de tortura
6021,Lisa Franco,Lujuria,13,2015-10-28,Tierra,redimida
6022,Justin Turner,Pereza,4,1855-09-11,Tierra,activa
6023,Manuel Henry,Lujuria,73,1948-03-30,Pandemonium,en proceso de tortura
6024,Matthew Hall,Envidia,64,1965-04-25,Inframundo,activa
6025,Jill Roberts,Ira,9,1851-11-05,Pandemonium,redimida
6026,Angelica Juarez,Lujuria,70,2020-09-29,Inframundo,activa
6027,Kimberly Weber,Envidia,58,1938-10-27,Abismo,activa
6028,Renee Edwards,Soberbia,80,1911-06-24,Tierra,en proceso de tortura
6029,Elizabeth Rodriguez,Envidia,62,1848-02-16,Sector 7G,redimida
6030,Mitchell Hopkins,Ira,42,1996-05-18,Tierra,redimida
6031,Patricia Acosta,Envidia,79,1846-07-03,Pandemonium,en proceso de tortura
6032,Brittany Rodriguez DDS,Envidia,55,1861-08-08,Tierra,en proceso de tortura
6033,Jennifer Cooper,Gula,65,1887-03-15,Pandemonium,redimida
6034,Robert Neal,Envidia,81,1858-06-13,Limbo,redimida
6035,Anne Hendricks,Envidia,54,2009-11-29,Abismo,redimida
6036,Robert Merritt,Gula,65,1963-06-17,Pandemonium,activa
6037,Brandon Gardner,Soberbia,47,1919-02-15,Inframundo,en proceso de tortura
6038,Alexis Pena,Soberbia,72,1967-09-22,Tierra,redimida
6039,Joel Vincent,Ira,50,1957-08-27,Abismo,activa
6040,Michelle Parsons,Pereza,65,2015-08-17,Sector 7G,en proceso de tortura
6041,Emily Herrera,Gula,46,1832-02-24,Limbo,redimida
6042,Alexander Gonzales,Avaricia,46,1927-10-30,Limbo,redimida
6043,Daisy Horn,Envidia,49,1961-06-22,Limbo,activa
6044,Hannah Copeland,Avaricia,50,2005-10-08,Tierra,en proceso de tortura
6045,Omar Craig,Envidia,52,1841-12-31,Abismo,en proceso de tortura
6046,Michael Hunt,Pereza,31,1835-10-03,Abismo,en proceso de tortura
6047,Christina Gray,Ira,63,2012-12-27,Inframundo,activa
6048,Matthew Dillon,Lujuria,49,1994-10-06,Pandemonium,redimida
6049,Carolyn Kane,Avaricia,47,1826-06-14,Abismo,en proceso de tortura
6050,John Carter,Soberbia,87,1903-10-02,Limbo,activa
6051,Brenda Dunn,Gula,34,1855-09-10,Inframundo,redimida
6052,Charles Bullock,Envidia,87,1883-06-07,Tierra,en proceso de tortura
6053,Dale Barnes,Soberbia,5,1958-05-07,Sector 7G,redimida
6054,Carol Williams,Pereza,34,1990-11-28,Limbo,redimida
6055,Albert White,Envidia,68,1998-02-01,Abismo,activa
6056,Kimberly Snyder,Ira,14,1902-05-10,Pandemonium,redimida
6057,Luis Dawson,Avaricia,4,1920-11-28,Pandemonium,activa
6058,Joshua Murphy,Envidia,79,1885-05-21,Pandemonium,en proceso de tortura
6059,Crystal Garcia,Pereza,54,1951-03-14,Pandemonium,redimida
6060,Anthony Wall,Pereza,51,2013-12-02,Pandemonium,activa
6061,Cynthia Obrien,Avaricia,72,1993-09-06,Inframundo,activa
6062,Michelle Scott,Lujuria,93,1920-10-23,Pandemonium,redimida
6063,Brenda Martinez,Gula,54,1954-02-02,Pandemonium,activa
6064,Sandra Dennis,Envidia,11,1888-05-25,Tierra,activa
6065,John Gross,Envidia,18,2019-03-18,Pandemonium,en proceso de tortura
6066,Kristy Sharp,Lujuria,24,1881-02-03,Tierra,activa
6067,Brittany Edwards,Avaricia,60,1878-05-04,Limbo,redimida
6068,Allen Russo,Lujuria,6,1890-06-01,Inframundo,activa
6069,Michael Fleming,Soberbia,3,2021-04-15,Tierra,redimida
6070,Richard Johnson,Envidia,78,1991-05-26,Pandemonium,redimida
6071,Nathan White,Soberbia,67,2003-05-23,Pandemonium,redimida
6072,Michelle Pruitt,Lujuria,8,1848-02-23,Limbo,activa
6073,Diana Keith,Pereza,28,1898-09-09,Limbo,en proceso de tortura
6074,Jessica Alexander,Envidia,12,1949-10-09,Tierra,activa
6075,Kenneth Cox,Envidia,91,1860-07-01,Pandemonium,en proceso de tortura
6076,Jamie Johnson,Avaricia,33,1853-10-31,Tierra,activa
6077,Karla Smith,Gula,29,1910-11-06,Pandemonium,activa
6078,Nicholas Thomas,Pereza,97,1878-09-05,Tierra,en proceso de tortura
6079,Lauren Harris,Soberbia,85,1926-02-24,Inframundo,activa
6080,John Fox,Pereza,49,1908-02-19,Pandemonium,activa
6081,Seth Benjamin,Avaricia,55,1901-10-04,Limbo,en proceso de tortura
6082,Christian Chang,Gula,83,1975-09-07,Sector 7G,en proceso de tortura
6083,William Stewart,Avaricia,1,1982-04-04,Abismo,redimida
6084,Nathaniel Carter,Avaricia,62,1900-06-20,Abismo,redimida
6085,Aaron Suarez,Avaricia,96,2013-02-09,Limbo,redimida
6086,Destiny Wallace,Soberbia,45,1914-10-31,Limbo,activa
6087,Leslie Hernandez,Gula,18,1897-11-03,Tierra,en proceso de tortura
6088,Joe Delgado,Gula,69,1892-11-23,Inframundo,en proceso de tortura
6089,Gloria Young,Gula,92,1912-04-16,Sector 7G,activa
6090,Christopher Waller,Envidia,74,2020-03-31,Tierra,redimida
6091,William Huynh,Ira,2,1991-03-05,Inframundo,en proceso de tortura
6092,Sharon Reed,Avaricia,47,1912-07-20,Tierra,redimida
6093,Kevin Porter,Avaricia,7,1882-05-24,Limbo,en proceso de tortura
6094,Pam Thompson,Envidia,37,1955-07-28,Pandemonium,en proceso de tortura
6095,Thomas Houston,Envidia,84,1856-06-06,Sector 7G,redimida
6096,Brenda Compton,Lujuria,34,1931-03-21,Sector 7G,en proceso de tortura
6097,Jerry Warren,Envidia,67,1891-09-29,Limbo,en proceso de tortura
6098,Jillian Williams,Gula,68,1847-06-02,Abismo,en proceso de tortura
6099,Charles Riley,Envidia,78,1997-05-09,Abismo,activa
6100,Kelsey Stanley,Ira,81,2015-05-22,Inframundo,activa
6101,Tiffany Dennis,Soberbia,62,1947-04-21,Tierra,en proceso de tortura
6102,Diana Silva,Ira,94,1865-09-19,Pandemonium,activa
6103,Kathleen Lewis,Ira,93,1997-01-10,Pandemonium,redimida
6104,Kenneth Ortiz,Lujuria,52,1915-08-27,Sector 7G,activa
6105,Thomas Moreno,Lujuria,64,1999-06-02,Inframundo,redimida
6106,Kristen Swanson,Soberbia,78,1946-04-19,Limbo,activa
6107,Jerry Silva,Avaricia,4,1961-05-23,Inframundo,en proceso de tortura
6108,Kristen Scott,Avaricia,60,1948-11-04,Tierra,en proceso de tortura
6109,Michael Martin,Soberbia,94,1891-02-22,Tierra,activa
6110,Jill Cantrell,Lujuria,67,1974-11-02,Sector 7G,activa
6111,Amanda Wall,Ira,65,1958-08-29,Abismo,redimida
6112,Adam Finley,Gula,84,1924-08-30,Limbo,activa
6113,Timothy Sullivan,Lujuria,71,1868-11-07,Inframundo,redimida
6114,Alexander Marshall,Envidia,24,2025-10-20,Sector 7G,en proceso de tortura
6115,Francis Douglas,Gula,36,1881-11-09,Sector 7G,redimida
6116,Manuel Cline,Avaricia,94,2015-06-27,Tierra,en proceso de tortura
6117,Cassandra Smith,Lujuria,81,1846-04-23,Sector 7G,activa
6118,Jennifer Hunt MD,Lujuria,27,1859-07-23,Tierra,en proceso de tortura
6119,Curtis Powell,Soberbia,74,1945-12-17,Sector 7G,en proceso de tortura
6120,Christopher Bailey,Lujuria,19,2002-08-01,Pandemonium,en proceso de tortura
6121,Elizabeth Turner,Lujuria,65,1923-05-31,Inframundo,en proceso de tortura
6122,Matthew Hogan,Lujuria,66,1832-12-15,Limbo,en proceso de tortura
6123,Anthony Wilson,Soberbia,51,1910-08-24,Abismo,activa
6124,Sean Hicks,Avaricia,83,1868-02-27,Limbo,redimida
6125,Thomas Morrison,Gula,34,1995-01-09,Pandemonium,en proceso de tortura
6126,Mitchell Petty,Envidia,95,1853-04-25,Abismo,redimida
6127,Michele Wagner,Gula,13,1953-04-29,Pandemonium,en proceso de tortura
6128,Jordan Thomas,Avaricia,50,1937-04-26,Tierra,en proceso de tortura
6129,Michael Benton,Lujuria,80,1849-09-23,Inframundo,activa
6130,Jon Wilson,Soberbia,74,1838-12-16,Pandemonium,redimida
6131,Michael Hanson,Avaricia,95,1999-09-05,Inframundo,activa
6132,Jordan Thornton,Ira,45,1927-11-06,Limbo,en proceso de tortura
6133,Derek Fields,Lujuria,3,1886-04-10,Limbo,redimida
6134,Laura Thomas,Ira,9,1986-11-28,Abismo,en proceso de tortura
6135,Craig Griffin,Avaricia,20,1923-09-02,Sector 7G,en proceso de tortura
6136,Jacob Miller,Lujuria,50,1939-08-31,Inframundo,activa
6137,Michael Aguilar,Envidia,79,1882-04-09,Tierra,activa
6138,Andrea Maynard,Pereza,80,1919-02-10,Pandemonium,en proceso de tortura
6139,Stephen Cain,Ira,99,1882-08-19,Inframundo,en proceso de tortura
6140,Carl Davis,Lujuria,37,1828-07-17,Inframundo,activa
6141,Daniel Obrien,Ira,95,1878-06-22,Limbo,redimida
6142,Anna Salas,Avaricia,15,1878-05-15,Inframundo,activa
6143,Randall Reyes,Ira,33,2025-09-04,Pandemonium,activa
6144,George Davis,Ira,8,1836-06-09,Pandemonium,en proceso de tortura
6145,Daniel Green,Ira,74,1839-05-12,Inframundo,redimida
6146,Mary Morrison,Lujuria,88,1987-04-12,Abismo,en proceso de tortura
6147,Andrew Daniel,Avaricia,59,1947-08-30,Pandemonium,en proceso de tortura
6148,Jessica Summers,Avaricia,15,1941-01-10,Pandemonium,redimida
6149,Ashley Friedman,Pereza,12,1961-12-15,Limbo,activa
6150,Catherine West,Envidia,79,1924-07-28,Abismo,en proceso de tortura
6151,Shelby Howard DDS,Gula,53,1939-08-28,Inframundo,redimida
6152,Jesse Lynch,Ira,4,1843-05-16,Limbo,redimida
6153,Jason Johnson,Avaricia,17,1879-05-26,Sector 7G,activa
6154,Rachel Bruce,Gula,98,1892-05-12,Tierra,redimida
6155,Maureen Moore,Lujuria,78,2012-11-12,Inframundo,en proceso de tortura
6156,Clayton Costa,Pereza,69,1866-03-14,Limbo,en proceso de tortura
6157,John Cummings,Pereza,70,2005-09-19,Abismo,redimida
6158,Donald Rogers,Soberbia,19,1845-09-25,Inframundo,redimida
6159,Christine Prince,Lujuria,25,1922-01-12,Pandemonium,activa
6160,Melissa Anderson,Pereza,3,1850-09-30,Abismo,en proceso de tortura
6161,Steven King,Gula,100,1902-05-05,Inframundo,redimida
6162,Jean Lawrence,Ira,34,2003-12-28,Limbo,activa
6163,Courtney Hill,Soberbia,23,1863-09-18,Inframundo,en proceso de tortura
6164,Christopher Delgado,Ira,35,2021-11-28,Abismo,redimida
6165,Jillian Rivera,Gula,88,1846-01-05,Inframundo,activa
6166,Adrienne Jones,Pereza,29,1947-03-31,Sector 7G,en proceso de tortura
6167,Ashley White,Ira,83,1922-09-30,Tierra,redimida
6168,Douglas Brown,Soberbia,0,1984-06-13,Abismo,redimida
6169,Chelsey Gentry,Envidia,61,1851-10-21,Tierra,activa
6170,Melinda Moran,Envidia,44,1845-09-29,Limbo,redimida
6171,George Harris,Avaricia,43,2018-12-17,Tierra,activa
6172,Laura Collins,Soberbia,58,1949-04-27,Inframundo,redimida
6173,Gary Cook,Ira,99,1889-12-23,Tierra,en proceso de tortura
6174,Charlotte Lyons,Envidia,98,1889-12-17,Limbo,en proceso de tortura
6175,Eric Hill,Soberbia,92,2003-12-28,Pandemonium,redimida
6176,Dennis Adams,Lujuria,100,1883-01-01,Sector 7G,redimida
6177,Arthur Livingston,Ira,34,2025-02-24,Tierra,en proceso de tortura
6178,Megan Ellis,Ira,38,1842-03-29,Pandemonium,en proceso de tortura
6179,Luis Reynolds,Lujuria,38,1903-07-22,Sector 7G,en proceso de tortura
6180,Jeffrey Brown,Soberbia,0,1963-12-25,Inframundo,activa
6181,Leslie Rivera,Pereza,6,1836-07-12,Abismo,redimida
6182,Rachel Smith,Soberbia,40,1959-05-03,Limbo,en proceso de tortura
6183,Shannon Conner,Envidia,97,1833-07-09,Tierra,activa
6184,Jennifer Gill,Soberbia,16,1887-07-27,Pandemonium,activa
6185,Ronald Davidson,Pereza,0,1848-12-17,Inframundo,en proceso de tortura
6186,Amanda Morris,Envidia,23,1906-07-02,Abismo,en proceso de tortura
6187,Angela Young,Gula,23,2014-08-05,Tierra,redimida
6188,Danny Dougherty,Avaricia,65,1883-10-22,Inframundo,en proceso de tortura
6189,Dr. Nathaniel Mckenzie III,Avaricia,96,1974-10-27,Limbo,activa
6190,Jennifer Hughes,Lujuria,39,1896-08-29,Pandemonium,en proceso de tortura
6191,Lisa Thompson,Pereza,82,1922-08-28,Limbo,en proceso de tortura
6192,Wesley George,Gula,7,1982-08-24,Inframundo,redimida
6193,Joseph Zamora,Lujuria,33,1902-05-13,Sector 7G,redimida
6194,Dawn Dean,Envidia,54,1973-01-18,Limbo,activa
6195,Austin Hamilton,Envidia,41,2003-12-28,Pandemonium,en proceso de tortura
6196,Katrina Khan,Soberbia,12,1843-03-13,Inframundo,en proceso de tortura
6197,Stephen Simpson,Envidia,30,1937-12-20,Pandemonium,activa
6198,Vanessa Vasquez,Pereza,3,1983-05-02,Tierra,redimida
6199,Timothy Reed,Gula,13,1841-10-07,Sector 7G,redimida
6200,Eric Nash,Lujuria,74,1870-01-11,Inframundo,redimida
6201,Sharon Jacobs,Gula,37,1970-06-14,Abismo,en proceso de tortura
6202,Monique Ramos,Lujuria,85,1965-07-18,Inframundo,en proceso de tortura
6203,Ronnie Lee,Envidia,16,1979-10-03,Inframundo,redimida
6204,Michaela Scott,Avaricia,29,1948-06-28,Pandemonium,activa
6205,Maurice Reid,Pereza,80,1833-03-01,Tierra,activa
6206,Brenda Scott,Pereza,25,1891-11-02,Abismo,en proceso de tortura
6207,Todd Salinas,Envidia,96,1878-07-29,Inframundo,en proceso de tortura
6208,Sharon Lopez,Pereza,36,1890-07-18,Inframundo,redimida
6209,Brenda Alexander,Ira,2,1889-11-01,Pandemonium,activa
6210,Debra Hoffman,Ira,12,1893-11-30,Abismo,redimida
6211,Ronald Taylor,Ira,51,1949-12-12,Tierra,activa
6212,Brittany Clarke,Avaricia,21,2017-12-21,Inframundo,activa
6213,Jennifer Wilkins,Soberbia,81,1987-08-23,Abismo,en proceso de tortura
6214,Kenneth Mcclain,Envidia,30,1837-06-26,Pandemonium,redimida
6215,Richard Hayes,Soberbia,75,1873-03-06,Sector 7G,en proceso de tortura
6216,Gary Castillo,Ira,37,1974-09-27,Abismo,activa
6217,Lauren Garcia,Lujuria,22,1993-05-03,Limbo,en proceso de tortura
6218,Kelsey Jones,Ira,26,1972-11-25,Sector 7G,activa
6219,Emma Mccarty,Ira,62,1831-03-23,Inframundo,redimida
6220,Kelly Jordan,Ira,22,1933-03-29,Tierra,redimida
6221,Scott Sheppard,Ira,30,1879-04-30,Limbo,redimida
6222,Jesse Ferrell,Ira,16,2011-12-13,Tierra,activa
6223,Vanessa Miller,Ira,82,1879-12-23,Sector 7G,en proceso de tortura
6224,Desiree Drake,Pereza,2,2000-01-01,Sector 7G,activa
6225,Felicia Rhodes,Avaricia,82,1942-12-09,Pandemonium,activa
6226,Katherine Ayala,Gula,59,1904-10-28,Tierra,redimida
6227,Jodi Gonzalez,Avaricia,66,1951-11-09,Abismo,redimida
6228,Stacey Salazar,Envidia,18,1981-03-26,Inframundo,en proceso de tortura
6229,Chad Butler,Envidia,70,1899-08-15,Abismo,en proceso de tortura
6230,Travis Brock,Ira,19,1998-01-11,Inframundo,en proceso de tortura
6231,Evan Alexander,Avaricia,17,1941-09-30,Limbo,en proceso de tortura
6232,Ashley Martinez,Lujuria,46,1899-02-24,Tierra,en proceso de tortura
6233,Benjamin Villarreal,Pereza,3,1932-10-19,Tierra,en proceso de tortura
6234,Autumn Chan,Pereza,99,2003-12-28,Limbo,en proceso de tortura
6235,Angela Brown DVM,Lujuria,14,1970-03-18,Pandemonium,activa
6236,Deanna Parker,Pereza,38,1931-03-22,Pandemonium,redimida
6237,Kelly Robinson,Envidia,94,1858-02-05,Pandemonium,activa
6238,Jennifer Payne,Pereza,54,1929-07-08,Pandemonium,activa
6239,Sarah Carson,Pereza,66,1922-04-27,Pandemonium,redimida
6240,Gary Davidson,Envidia,44,1873-10-08,Pandemonium,redimida
6241,Eric Hicks Jr.,Ira,66,1847-08-21,Sector 7G,redimida
6242,Barbara Sparks DDS,Avaricia,92,2000-07-21,Sector 7G,en proceso de tortura
6243,Carol Fry,Pereza,99,1855-03-20,Sector 7G,redimida
6244,Catherine Dudley,Ira,36,1968-11-25,Inframundo,activa
6245,Robert James,Pereza,68,1932-05-21,Tierra,activa
6246,Timothy Blair,Avaricia,99,2014-06-15,Pandemonium,en proceso de tortura
6247,Linda Tanner,Lujuria,13,1848-07-07,Inframundo,en proceso de tortura
6248,Renee Mack,Avaricia,71,2008-03-07,Abismo,redimida
6249,Benjamin Bowers,Envidia,28,2008-11-11,Limbo,redimida
6250,Amanda Robertson,Soberbia,99,1951-10-01,Sector 7G,en proceso de tortura
6251,Melanie Johnson,Soberbia,91,1971-12-09,Sector 7G,en proceso de tortura
6252,Chloe Riley,Envidia,14,1981-01-10,Abismo,en proceso de tortura
6253,Samantha Brown,Lujuria,41,1931-05-12,Sector 7G,redimida
6254,Melissa Horton,Soberbia,47,2000-03-16,Tierra,redimida
6255,Keith Martin,Soberbia,28,1990-09-06,Sector 7G,en proceso de tortura
